clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoup:3552-2670,inmoup,3552,2670,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2670/ficha/departamentos-en-alquiler-en-las-araucarias-y-teurlay,2026-09-08,2026-07-22 22:26:27,400000.0,ARS,16000.0,25.0,30.0,2.0,1.0,1.0,,Alquiler,Bueno,30.0,Guaymallen,Mendoza,Las Araucarias y Teurlay,-32.91362086993396,-68.8037371755499,Garage/Cochera,,,,False,,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🌆 Alquiler de departamento en B° Las Tonadas de Guaymallén

📍 Las Araucarias 3117, Villa Nueva, Guaymallén

✅ En primer piso por escaleras se encuentra distribuido en cocina-comedor, una habitación y baño. Cuenta con cochera para un vehículo. 

🖍 Ideal persona sola

✔Alquiler $400.000

✔Contrato por 24 meses

✔Aumentos cuatrimestrales por IPC.

Di Luca Propiedades, donde nace tu próxima historia",
inmoup:3552-2685,inmoup,3552,2685,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2685/ficha/departamentos-en-alquiler-en-formosa-n0-2315-godoy-cruz,2026-09-08,2026-08-10 20:58:04,600000.0,ARS,9090.90909090909,66.0,72.0,4.0,3.0,1.0,,Alquiler,Bueno,40.0,Godoy Cruz,Mendoza,"Formosa N° 2315, Godoy Cruz",-32.9444652,-68.8196643,Sin Cochera,,False,False,False,,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🏡 Alquiler disponible en Godoy Cruz

📍 Formosa N.º 2315 – Barrio Covimet
Departamento 1.º piso – Unidad N.º 10

Si buscás comodidad, buena distribución y una excelente ubicación, esta propiedad puede ser para vos.

✨ Características: 
✔ Living independiente
✔ Cocina-comedor separada por desayunador
✔ 3 habitaciones con placares
✔ Baño completo
✔ Terraza con lavandería
✔ Estacionamiento común y compartido

🖍 Alquiler: $600.000 mensuales
💲 Expensas: $10.000

📄 Condiciones: • Contrato por 24 meses.
Actualización del alquiler cada 4 meses según IPC.

📲 Consultanos para coordinar una visita y conocer tu próximo hogar.

Di Luca Propiedades",
inmoup:3552-2686,inmoup,3552,2686,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2686/ficha/departamentos-en-alquiler-en-calle-houssay-guaymallen,2026-09-08,2026-08-10 21:13:31,520000.0,ARS,6933.333333333333,75.0,85.0,,3.0,1.0,,Alquiler,Bueno,,Guaymallen,Mendoza,"Calle Houssay, Guaymallén",-32.90379479456716,-68.79948955772863,Sin Cochera,,False,,True,35.0,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🌃 Alquilamos departamento en torres del barrio Unimev, calle 25 de Mayo y Houssay, Guaymallén.

✅ Dispuesto de amplio y luminoso living-comedor, cocina con lavandería, pasillo distribuidor a tres habitaciones y baño. Estacionamiento compartido y abierto.

🖍 Alquiler $520.000

🖍 Expensas $35.000

✔ Contrato por 24 meses, aumentos cuatrimestrales según IPC

📲 Querés visitarlo? Contactanos",
inmoup:3552-2689,inmoup,3552,2689,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2689/ficha/departamentos-en-alquiler-en-fader-n0-164-ciudad,2026-09-08,2026-08-12 23:00:48,800000.0,ARS,10666.666666666666,75.0,88.0,4.0,2.0,1.0,,Alquiler,Excelente,,Capital,Mendoza,"Fader N° 164, Ciudad",-32.866255,-68.8459927,Garage Doble,1.0,False,False,False,,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"📍Alquilamos departamento a estrenar en planta baja, ubicado en calle Fader N° 164, Sexta Sección, Ciudad.

✅ Distribuido en cocina-living-comedor integrada, dos habitaciones, baño, patio, y cochera techada para dos vehículos. Complejo cerrado con terraza de uso común.

🖍 Alquiler $800.000

🖍 Contrato por 24 meses con aumentos cuatrimestrales según IPC

📲 Querés visitarlo? Contactanos

Di Luca Propiedades, Donde nace tu próxima historia",
inmoup:3552-2690,inmoup,3552,2690,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2690/ficha/departamentos-en-alquiler-en-trapiche-y-rio-diamante-las-heras,2026-09-08,2026-08-12 23:09:09,580000.0,ARS,8656.716417910447,67.0,72.0,4.0,2.0,2.0,,Alquiler,Bueno,7.0,Las Heras,Mendoza,"Trapiche y Río Diamante, Las Heras",-32.84907564911753,-68.86528971138095,Garage/Cochera,,False,False,True,10.0,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"📍Alquilamos departamento en primer piso por escaleras, ubicado en calle Belgrano N° 2748, Sexta Sección, Ciudad.

✅ Distribuido en cocina-comedor integrada, dos habitaciones (una tipo escritorio), baño, terraza con lavadero y cochera para un vehículo.

🖍 Alquiler $600.000 🖍 Expensas $55.000

🖍 Contrato por 24 meses con aumentos cuatrimestrales según IPC

📲 Querés visitarlo? Contactanos

Di Luca Propiedades, Donde nace tu próxima historia",
inmoup:3552-2691,inmoup,3552,2691,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2691/ficha/departamentos-en-alquiler-en-pedro-pascual-segura-y-damian-hudson-guaymallen,2026-09-08,2026-08-12 23:14:30,350000.0,ARS,11666.666666666666,30.0,30.0,2.0,1.0,1.0,,Alquiler,Bueno,50.0,Guaymallen,Mendoza,"Pedro Pascual Segura y Damian Hudson, Guaymallén",-32.8934948,-68.8121912,Sin Cochera,1.0,,False,False,,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🏡 Alquilamos departamento en calle Pedro Pascual Segura esquina Damian Hudson, San Jose, Guaymallén.

✅ Distribuido en una planta, living-comedor, cocina, una habitación y baño. Sin cochera.

🖍 Alquiler $350.000

🖍 Contrato por 24 meses con aumentos cuatrimestrales según IPC

📲 Querés visitarlo? Contactanos

Di Luca Propiedades. Donde nace tu próxima historia",
inmoup:3552-2698,inmoup,3552,2698,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2698/ficha/departamentos-en-alquiler-en-olavarria-n0-1827-guaymallen,2026-09-08,2026-08-16 00:54:20,350000.0,ARS,10937.5,32.0,40.0,2.0,1.0,1.0,,Alquiler,Bueno,17.0,Guaymallen,Mendoza,"Olavarría N° 1827, Guaymallén",-32.9251681,-68.7890926,Garage/Cochera,,False,,True,12.0,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🌇 Departamento en alquiler en Jesús Nazareno

📍 Ubicación: Olavarria N° 1827, Guaymallén

✅ Se encuentra distribuido en cocina-comedor integrado, 1 dormitorio y baño. Cuenta con terraza

✔Alquiler $350.000

✔ Oción cochera $400.000

✔Aumentos cuatrimestrales según IPC.

✔Contrato por 24 meses.

📲Contáctanos para visitarlo.

Di Luca Propiedades, Donde nace tu próxima historia",
inmoup:3552-2699,inmoup,3552,2699,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2699/ficha/departamentos-en-alquiler-en-trapiche-y-rio-diamante-las-heras,2026-09-08,2026-08-19 23:28:36,450000.0,ARS,11250.0,40.0,45.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,10.0,Las Heras,Mendoza,"Trapiche y Río Diamante, Las Heras",-32.84907172669491,-68.86524444877641,Garage/Cochera,,False,False,True,15000.0,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"📍Alquilamos departamento en primer piso por escaleras, ubicado en B° Residencial del Oeste, calle Trapiche a 4 cuadras de Río Diamante, Las Heras.

✅ Distribuido en cocina-comedor integrada, una habitación, baño, y cochera para un vehículo.

🖍 Alquiler $450.000

🖍 Contrato por 24 meses con aumentos cuatrimestrales según IPC

📲 Querés visitarlo? Contactanos",
inmoup:3552-2701,inmoup,3552,2701,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2701/ficha/departamentos-en-alquiler-en-belgrano-n0-2840-ciudad,2026-09-08,2026-08-23 03:10:46,900000.0,ARS,10714.285714285714,84.0,157.0,6.0,3.0,2.0,,Alquiler,Muy Bueno,33.0,Capital,Mendoza,"Belgrano N° 2840, Ciudad",-32.8697744,-68.8451442,Garage/Cochera,1.0,False,,True,120000.0,True,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🏡 Alquilamos amplio departamento en la Sexta Sección, Ciudad de Mendoza

Ubicación privilegiada: Calle Belgrano 2840, frente al Metrotranvía, dentro de un complejo cerrado y seguro.
✨ Primer piso por escaleras – Ideal para quienes buscan comodidad, amplitud y excelente conectividad.

Características de la propiedad:
🛋️ Amplio living-comedor.
🍽️ Cocina independiente.
🧺 Lavandería.
🛏️ 3 habitaciones.
🚿 Baño principal + baño de servicio.
🌿 Terraza de uso exclusivo.
🚗 Cochera cubierta con ingreso automatizado.
🔥 Parrilla y espacio verde de uso común.
🐶 Se acepta una mascota!

Condiciones de alquiler
💰 Alquiler mensual: $900.000
📋 Expensas: $120.000
📅 Contrato por 24 meses.
📈 Ajustes cada 4 meses según IPC.

📲 Consultanos y coordiná tu visita.

Di Luca Propiedades, Donde nace tu próxima historia.",
inmoup:3552-2712,inmoup,3552,2712,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2712/ficha/departamentos-en-alquiler-en-laprida-n0-336-ciudad,2026-09-08,2026-09-01 20:28:21,550000.0,ARS,8461.538461538461,65.0,70.0,3.0,2.0,1.0,,Alquiler,Muy Bueno,,Capital,Mendoza,"Laprida N° 336, Ciudad",-32.8986733,-68.83138199999999,Sin Cochera,1.0,False,False,True,30.0,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🏡 ¡Alquilamos departamento en planta baja, Sexta Sección, Ciudad de Mendoza!
Ubicación calle Laprida N° 336, dentro de un complejo cerrado y seguro.

Características de la propiedad:
🛋️ Living-comedor.
🍽️ Cocina independiente.
🛏️ 2 habitaciones.
🚿 Baño
🪴 Pequeño patio.

Condiciones de alquiler
💰 Alquiler mensual: $550.000
📋 Expensas: $30.000
📅 Contrato por 24 meses.
📈 Ajustes cada 4 meses según IPC.
📲 Consultanos y coordiná tu visita.
Di Luca Propiedades
Donde nace tu próxima historia.",
inmoup:3552-2721,inmoup,3552,2721,https://inmoup.com.ar/3552-di-luca-propiedades/inmuebles/2721/ficha/departamentos-en-alquiler-en-calle-suriani-n0-879-guaymallen,2026-09-08,2026-09-03 21:33:34,580000.0,ARS,8923.076923076924,65.0,75.0,3.0,2.0,1.0,,Alquiler,Muy Bueno,15.0,Guaymallen,Mendoza,"Calle Suriani N° 879, Guaymallen",-32.9120145,-68.7950596,Garage/Cochera,1.0,,False,True,10.0,False,Si,Di Luca Propiedades,Inmobiliaria,False,False,,"🏡 ¡Alquilamos departamento en planta baja, B° Azcuénaga Norte, calle Suriani a metros de Cochabamba, Guaymallén.

Características del dpto:
🛋️ Cocina-living-comedor integrada
🪣 Lavandería cerrada
🛏️ 2 habitaciones.
🚿 Baño
🪴 Pequeño patio.
🚗 Cochera

Condiciones de alquiler
💰 Alquiler mensual: $580.000
📋 Expensas: $10.000
📅 Contrato por 24 meses.
📈 Ajustes cada 4 meses según IPC.
📲 Consultanos y coordiná tu visita.
Di Luca Propiedades, Donde nace tu próxima historia.",
inmoup:3610-401,inmoup,3610,401,https://inmoup.com.ar/3610-guinazu-propiedades/inmuebles/401/ficha/departamentos-en-alquiler-en-olascoaga-y-emilio-civit,2026-09-08,2025-05-08 16:49:45,1200000.0,ARS,7500.0,160.0,223.0,6.0,3.0,3.0,,Alquiler,Bueno,40.0,Capital,Mendoza,OLASCOAGA Y EMILIO CIVIT ,-32.88815334969526,-68.8538960883606,Garage,1.0,False,False,True,450.0,False,Si,Guiñazu Propiedades,Inmobiliaria,False,False,,"GUIÑAZU PROPIEDADES OFRECE DEPARTAMENTO categoría UBICADISIMO EN PLENA QUINTA SECCION ,a 600 metros de la Peatonal y del Parque Gral San Martin. 

Edificio solido de categoría con palier amplio de recepción .

Frontal al Este ,luminoso, carpintería, madera cedro

Consta de : living comedor amplio con balcón ,estar diario con mueble/ biblioteca madera,cocina ,lavadero,dependencias de servicio ,tres dormitorios ( uno de los dormitorios con vestidor y baño completo ) ..Cochera amplia .Baulera.
Requisitos : ingresos locatario con bono de sueldo ,2 garantes propietarios o 1 propietario mas 2 bonos o 3 bonos ( que cada uno triplique monto alquiler )",
inmoup:3610-430,inmoup,3610,430,https://inmoup.com.ar/3610-guinazu-propiedades/inmuebles/430/ficha/departamentos-en-alquiler-en-leonidas-aguirre-67-ciudad,2026-09-08,2026-02-13 09:38:35,95000.0,USD,1055.5555555555557,90.0,90.0,6.0,3.0,2.0,,Alquiler,Bueno,50.0,Capital,Mendoza,Leonidas Aguirre 67 Ciudad ,-32.88539295022922,-68.84964099628625,Garage/Cochera,1.0,False,False,True,70000.0,False,Si,Guiñazu Propiedades,Inmobiliaria,False,False,"precio parece de venta, no de alquiler","GUIÑAZU PROPIEDADES OFRECE DEPARTAMENTO EN VENTA UBICADISIMO en plena QUINTA sección a mts de calle Belgrano y del Parque Gral San Martin 
.Edificio categoria bien mantenido con portón automático de ingreso a la cochera .Dos ascensores 
 
Living comedor ,cocina lavadero,tres dormitorios con placards, ( dos son frontales al Este ) ,toilette y baño completo . 

Cochera semi cubierta con techo chapa . Ambientes amplios,luminosos,6° piso 

No se reciben permutas",
inmoup:3610-434,inmoup,3610,434,https://inmoup.com.ar/3610-guinazu-propiedades/inmuebles/434/ficha/departamentos-en-alquiler-en-gobernador-gonzalez-495-esquina-videla-castillo,2026-09-08,2026-04-30 17:16:16,480000.0,ARS,9600.0,50.0,55.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,10.0,Capital,Mendoza,Gobernador González 495 esquina Videla Castillo ,-32.8689418,-68.8275396,Garage/Cochera,1.0,False,False,True,7000.0,False,Si,Guiñazu Propiedades,Inmobiliaria,False,False,,"GUIÑAZU PROPIEDADES OFRECE DEPARTAMENTO calle Gdor González esquina Videla Castillo, departamento primer piso por escalera ,super luminoso al Este zona 4ª oeste a 500 mts de Avda San Martin ,buenos accesos, colectivos en la puerta comercios de primera necesidad .
Consta de : estar comedor amplio con balcón y cocina semi integrada , un dormitorio con placard, baño completo . Rejas en todas las aberturas .Cochera con tela media sombra .
NO se admiten mascotas .

Requisitos : ingresos del locatario con bono de sueldo,2 garantes propietarios o 1 propietario mas 2 bonos o 3 bonos ( que cada uno triplique el monto del alquiler ) .

Contrato x 24 meses con reajustes trimestrales x ICL

Mes DEPOSITO DE GARANTIA Y HONORARIOS INMOBILIARIA se puede abonar en dos pagos",
inmoup:3610-441,inmoup,3610,441,https://inmoup.com.ar/3610-guinazu-propiedades/inmuebles/441/ficha/departamentos-en-alquiler-en-bejarano-4823,2026-09-08,2026-06-09 17:02:08,670000.0,ARS,12181.818181818182,55.0,55.0,3.0,2.0,1.0,,Alquiler,Muy Bueno,10.0,Guaymallen,Mendoza,Bejarano 4823 ,-32.91360568282742,-68.78375868988513,Garage/Cochera,1.0,False,False,True,15000.0,False,Si,Guiñazu Propiedades,Inmobiliaria,False,False,,"GUIÑAZU PROPIEDADES OFRECE depto ubicado a metros de carril Urquiza y Castro ,comercios de todo tipo en la zona y colectivos . 
Complejo de 8 deptos . calle asfaltada 
 Planta Baja .Consta de: estar comedor con cocina integrada ,2 dormitorios con placards ,baño completo,pequeño patio interno con leonera y lavadero exterior .Cochera con tela media sombra 

Contrato x 24 meses con reajustes trimestrales x ICL

Requisitos : ingresos del locatario con bono de sueldo,2 garantes propietarios o 1 propietario mas 2 bonos o 3 bonos ( que cada uno triplique monto alquiler )",
inmoup:3610-449,inmoup,3610,449,https://inmoup.com.ar/3610-guinazu-propiedades/inmuebles/449/ficha/departamentos-en-alquiler-en-embalse-los-reyunos,2026-09-08,2026-09-01 11:32:20,550000.0,ARS,13750.0,40.0,40.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,12.0,Maipu,Mendoza,Embalse Los Reyunos,-32.9495577,-68.8169998,Garage/Cochera,1.0,False,False,False,,False,Si,Guiñazu Propiedades,Inmobiliaria,False,False,,"GUIÑAZU PROPIEDADES OFRECE DEPARTAMENTO PLANTA BAJA TIPO CASITA calle Embalse Los Reyunos .Colectivos ,clubs y comercios en las cercanias . A mts sede deportiva de Club Regatas 
Complejo de tres unidades . Consta de : Estar comedor con cocina integrada ,un dormitorio con baño comlpeto ,patio / lavadero exterior con leonera Cochera con tela media sombra .Rejas en aberturas 
NO se admiten mascotas .

Requisitos : ingresos con bono de sueldo ,2 garante propietarios o 1 propietario mas 2 bonos o 3 bonos ( que cada uno triplique monto alquiler ) 
Contrato x 24 meses con reajuste trimestral x ICL 
Deposito de garantia se apuede abonar en dos veces",
inmoup:36282-248,inmoup,36282,248,https://inmoup.com.ar/36282-inmobiliaria-bazzoli/inmuebles/248/ficha/departamentos-en-alquiler-en-buenos-aires-428,2026-09-08,2026-08-26 11:10:46,500000.0,ARS,10000.0,50.0,55.0,,1.0,1.0,,Alquiler,Excelente,,Capital,Mendoza,Buenos Aires 428,-32.8875328,-68.83225,Garage,,,,True,,False,,Inmobiliaria Bazzoli,Inmobiliaria,False,False,,"Inmobiliaria Bazzoli alquila un hermoso departamento ubicado en calle Buenos Aires 438, Ciudad, Provincia de Mendoza. 

El mismo cuenta con un dormitorio con placar, baño completo, living comedor, cocina, balcón y garaje para un vehículo. 

Es un inmueble muy luminoso y cómodo. Se realiza contrato por 2 años y aumentos trimestrales. 

Para mas información, no dudes en contactarnos.",
inmoup:3664-316,inmoup,3664,316,https://inmoup.com.ar/3664-marcelo-scaramella-inmobiliaria/inmuebles/316/ficha/departamentos-en-alquiler-en-paso-de-los-andes-n0-1789,2026-09-08,2026-05-21 13:44:18,580000.0,ARS,14500.0,40.0,40.0,,1.0,1.0,,Alquiler,Muy Bueno,,Capital,Mendoza,Paso de los Andes N° 1789,-32.8700825,-68.8549518,Garage/Cochera,,,,True,,False,,Marcelo Scaramella Inmobiliaria,Inmobiliaria,False,False,,"🏡 Departamento en alquiler – Paso de los Andes, Ciudad de Mendoza
📍 Excelente ubicación en una de las zonas más buscadas de Ciudad de Mendoza, con rápidos accesos, cercanía a comercios y transporte público.
🔹 Características:
🛏️ 1 habitación
🚿 1 baño completo
🍽️ Cocina comedor integrada
🚗 Cochera cubierta
🌤️ Terraza
Para mas información o agendar una visita consultar.",
inmoup:36836-304,inmoup,36836,304,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/304/ficha/departamentos-en-alquiler-en-dr-schestakow-n2841,2026-09-08,2025-07-01 08:14:44,600000.0,ARS,8571.42857142857,70.0,70.0,,2.0,2.0,,Alquiler,Excelente,,Capital,Mendoza,Dr. Schestakow N2841,-32.869920436416386,-68.8773857232788,Cochera Pasante,2.0,,False,False,,True,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES ofrece en ALQUILER hermoso duplex en complejo cerrado ubicado en calle Dr. Schestakow N°2841 del Barrio Sanidad.
El mismo conta de:
Planta baja:
Living comedor
Cocina 
Toilette
cochera para un vehiculo
Planta alta:
2 habitaciones con placard 
baño completo.

No paga Expensas!!",
inmoup:36836-309,inmoup,36836,309,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/309/ficha/departamentos-en-alquiler-en-calle-corrientes-n0122,2026-09-08,2025-07-08 08:04:53,600000.0,ARS,6000.0,100.0,100.0,,3.0,1.0,,Alquiler,Excelente,,Capital,Mendoza,calle Corrientes N°122,-32.88221335935799,-68.83487600000001,Garage,,,,True,130000.0,True,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES ofrece EN ALQUILER departamento ubicado en calle Corrientes N°122, entre Rioja y Salta.
El mismo consta de: living comedor con balcón, cocina independiente, 3 habitaciones con placard, 1 baño completo, lavadero, cochera para un vehículo.

Se encuentra en Excelente estado de uso y conservación.",
inmoup:36836-391,inmoup,36836,391,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/391/ficha/departamentos-en-alquiler-en-calle-entre-rios-n0278,2026-09-08,2026-04-22 10:43:41,500000.0,ARS,11111.111111111111,45.0,45.0,,1.0,1.0,,Alquiler,Excelente,10.0,Capital,Mendoza,calle Entre Rios N°278,-32.88592651979302,-68.83427935142637,Garage/Cochera,,,,True,,False,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES OFRECE EN ALQUILER 
hermoso departamento ubicado en calle Entre Rios N°278 de Ciudad 
El mismo consta de:

Living comedor
Cocina
1 habitación
1 baño completo
Cochera para 1 vehiculo",
inmoup:36836-399,inmoup,36836,399,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/399/ficha/departamentos-en-alquiler-en-av-espana-2880,2026-09-08,2026-06-03 18:21:27,700000.0,ARS,7000.0,100.0,100.0,,3.0,2.0,,Alquiler,Muy Bueno,,Capital,Mendoza,Av España 2880,-32.8691514,-68.83690709999999,Garage,,,,True,80000.0,False,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES ofrece en ALQUILER, DEPARTAMENTO ubicado en el Edificio Torre Cereco 2.
El mismo consta de:
cocina comedor
living comedor
balcón
3 habitaciones con placard
2 baños completos
cochera para 1 vehículo",
inmoup:36836-400,inmoup,36836,400,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/400/ficha/departamentos-en-alquiler-en-av-bandera-de-los-andes-n03114,2026-09-08,2026-06-04 09:31:35,550000.0,ARS,10000.0,55.0,55.0,,3.0,2.0,,Alquiler,Excelente,,Guaymallen,Mendoza,Av. Bandera de los Andes N°3114,-32.89748688320287,-68.79885340859832,Garage/Cochera,,,,True,,True,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES OFRECE EN ALQUILER hermoso departamento en complejo cerrado ubicado en Av. Bandera de los Andes N°3114 de Guaymallén.
El mismo se encuentra en planta baja y consta de:
Living comedor
Cocina
lavandería
2 habitaciones 
escritorio/sala de estudio
2 baños
cochera para un vehículo",
inmoup:36836-410,inmoup,36836,410,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/410/ficha/departamentos-en-alquiler-en-calle-25-de-mayo-942-ciudad,2026-09-08,2026-07-14 10:05:29,700000.0,ARS,6363.636363636364,110.0,110.0,,3.0,2.0,,Alquiler,Muy Bueno,,Capital,Mendoza,"Calle 25 de Mayo 942, ciudad",-32.89084699070418,-68.84742965618646,Garage,,,,True,150000.0,False,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES ofrece en ALQUILER, DEPARTAMENTO 
el mismo consta de:
Cocina comedor
Living comedor con balcon
3 habitaciones, 1 de ellas con vestidor
2 baños completos, 1 de ellos con antebaño
dependencia de Servicio
cochera y baulera",
inmoup:36836-420,inmoup,36836,420,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/420/ficha/departamentos-en-alquiler-en-calle-reconquista-25-godoy-cruz,2026-09-08,2026-08-21 17:44:55,530000.0,ARS,11777.777777777776,45.0,48.0,,1.0,1.0,,Alquiler,Excelente,,Godoy Cruz,Mendoza,"calle reconquista 25, godoy cruz",-32.92095755601336,-68.84749975187326,Garage/Cochera,,,,True,,False,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES ofrece en ALQUILER
DEPARTAMENTO ubicado en calle Reconquista de Godoy Cruz
El mismo se encuentra en un primer piso por escalera y cuenta con:
Cocina comedor
Balcón
Baño completo
1 Habitación con placard
Cochera para 1 Vehículo",
inmoup:36836-424,inmoup,36836,424,https://inmoup.com.ar/36836-farran-propiedades/inmuebles/424/ficha/departamentos-en-alquiler-en-calle-dr-carrillo-n02750,2026-09-08,2026-09-03 09:45:00,600000.0,ARS,10000.0,60.0,60.0,,2.0,1.0,,Alquiler,Excelente,,Capital,Mendoza,calle Dr carrillo N°2750,-32.87075147733056,-68.87885643503367,Garage/Cochera,,,,False,,True,,Farran propiedades,Inmobiliaria,False,False,,"FARRAN PROPIEDADES OFRECE EN ALQUILER departamento en complejo cerrado en calle Dr Carrillo N°2750, Barrio Sanidad. 
El mismo consta de:
Cocina comedor
2 habitaciones
un baño completo 
patio interno
Cochera para un vehículo",
inmoup:36931-313,inmoup,36931,313,https://inmoup.com.ar/36931-di-palermo-propiedades/inmuebles/313/ficha/departamentos-en-alquiler-en-alfaro-2251-n0-4,2026-09-08,2026-06-29 12:01:16,700000.0,ARS,17073.170731707316,41.0,41.0,2.0,1.0,1.0,,Alquiler,Excelente,,Godoy Cruz,Mendoza,Alfaro 2251 n° 4,-32.950488624070275,-68.8529303,Garage/Cochera,1.0,,,True,50000.0,False,Si,Di Palermo Propiedades,Inmobiliaria,False,False,,"ALQUILER DE DEPARTAMENTO A ESTRENAR EN 1° PISO ACCESO POR ESCALERAS.

SE UBICA EN CALLE ALFARO AL 2251, Depto N° 4 - A METROS DE ESTACIÓN BENEGAS - ROTONDA DE PALMARES.

CUENTA CON 1 DORMITORIO - 1 BAÑO COMPLETO - LIVING COMEDOR - COCHERA CUBIERTA EN PB.

NO SE ACEPTAN MASCOTAS
NO CUENTA CON ARTEFACTO DE COCINA

POSEE TODOS LOS SERVICIOS, AGUA LUZ GAS CLOACA Y FIBRA ÓPTICA

SOLICITANTE CON BONO DE SUELDO O COMPROBANTE DE INGRESOS

GARANTÍAS: 
2 BONOS Y 1 PROPIETARIA; o
3 BONOS o COMPROBANTE DE INGRESOS; o
SEGURO DE CAUCIÓN.

REQUISITOS DE INGRESO
1 MES DE ALQUILER POR ADELANTADO
1 MES DE DEPÓSITO
HONORARIOS INMOBILIARIOS 
CERTIFICACIONES DE FIRMAS
AJUSTE CUATRIMESTRAL X IPC",
inmoup:3842-5,inmoup,3842,5,https://inmoup.com.ar/3842-natalia/inmuebles/5/ficha/departamentos-en-alquiler-en-patricias-1242,2026-09-08,2026-08-23 10:40:04,1200000.0,ARS,8000.0,150.0,150.0,,3.0,2.0,,Alquiler,Excelente,,Capital,Mendoza,patricias 1242 ,,,Sin Cochera,1.0,False,True,True,65000.0,False,Si,natalia,Inmobiliaria,False,False,,"DUEÑO DIRECTO ALQUILA AMOBLADO

Te presentamos este hermoso departamento en pleno centro de Mendoza Capital. Con una excelente ubicación a tan solo una cuadra de la Plaza Independencia y a seis cuadras del metrotranvía, este amplio departamento se encuentra totalmente equipado para brindarte una estadía cómoda y placentera.

El departamento cuenta con dos aires acondicionados, uno de ellos con función frío/calor, para que puedas disfrutar de la temperatura ideal en cualquier época del año. Además, encontrarás dos televisores smart de 50 y 32 pulgadas. Las camas son todas sommier, con una de dos plazas y tres de una plaza.

La propiedad es muy luminosa y segura, ubicada en un edificio de 6 pisos con ascensor, donde cada piso cuenta con un único departamento. Las expensas son bajas.

En cuanto a las características adicionales, este departamento cuenta con dos baños completos. Además, está amoblado y equipado con cable TV e internet. 
OPCIÓN SIN AMOBLAR $1.000.000 IDEAL OFICINAS

¡No dejes pasar esta oportunidad de vivir en un lugar tan especial como este departamento en el corazón de Mendoza! ¡Contáctanos para más información!",
