clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,primera_vista,ultima_vista,veces_visto,dias_publicado,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,tiene_geo,dist_centro_km,zona_geo,densidad_1km,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoup:246169-136,inmoup,246169,136,https://inmoup.com.ar/246169-country-roads-inmobiliaria/inmuebles/136/ficha/departamento-en-alquiler-en-adolfo-calle-1920,2026-09-22,2026-09-14 17:16:05,2026-09-22,2026-09-22,1,0,490000.0,ARS,11395.348837209302,43.0,100.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,15.0,Guaymallen,Mendoza,Adolfo Calle 1920,-32.9011562,-68.8148904,True,3.107166393904072,2.0,76.0,Garage/Cochera,1.0,,True,True,50000.0,True,,Country Roads Inmobiliaria,Inmobiliaria,False,False,,"INMOBILIARIA COUNTRY ROADS ALQUILA EN LAS CAÑAS

En el corazón de Las Cañas, Mendoza, se encuentra este hermoso departamento disponible para alquiler. Con una superficie total de 100 m2, este acogedor espacio cuenta con 2 ambientes, incluyendo 1 dormitorio y 1 baño. 

El departamento está completamente amoblado y equipado con aire acondicionado y calefacción central, garantizando así tu comodidad en cualquier época del año. Es eléctrico y no tiene gas. 

La propiedad se encuentra en excelente estado de conservación, con una superficie cubierta de 43,5 m2 de departamento, 16,22 m2 de cochera cubierta, 21,84 m2 de espacios comunes y 18 m2 de patio propio, distribuidos en una sola planta.

El edificio cuenta con expensas, cuyo valor es de $50000 las cuales incluyen: Internet, luz de espacios comunes, limpieza de comunes, seguro contra incendio y el consumo del gas de la calefacción central que se distribuye durante los meses de todo el año. Se aceptan mascotas pequeñas en esta propiedad.

No pierdas la oportunidad de vivir en este acogedor y bien ubicado departamento en Las Cañas.¡Contáctanos para más información y coordina una visita!

Requisitos: inquilino con bono de sueldo o propiedad + 2 garantes con bono de sueldo o propiedad
Ingreso: mes de alquiler + depósito + honorarios inmobiliarios (2,5% del total del contrato) + trámite de sellado + certificaciones de firmas",
inmoup:245925-9,inmoup,245925,9,https://inmoup.com.ar/245925-red-taroppio-inmobiliaria/inmuebles/9/ficha/departamento-en-alquiler-en-patricias-mendocinas-1839,2026-09-22,2026-05-31 20:17:13,2026-09-07,2026-09-22,3,15,750000.0,ARS,11538.46153846154,65.0,90.0,,2.0,1.0,,Alquiler,Excelente,5.0,Capital,Mendoza,Patricias Mendocinas 1839,-32.881340039768496,-68.84083493068847,True,1.149537022875088,3.0,242.0,Garage/Cochera,,,,True,109000.0,True,,Red Taroppio Inmobiliaria,Inmobiliaria,False,False,,"Red Taroppio alquila moderno departamento en la ciudad de Mendoza.

El mismo cuenta con:
°2 habitaciones con balcón y placard 
° Living comedor con balcón
°1 baño completo
°2 bauleras, una junto a la cochera y otra junto al departamento.
°1 cochera subterránea por portón automático 

El complejo cuenta con pileta, parrilla y sum. 

Contrato Locación por 24 meses - Ajuste Trimestral según IPC (Índice Precio Consumidor).

REQUISITOS:

Bono de sueldo o justificación de ingresos del solicitante que duplique neto el canon del alquiler y con mínimo un año de antigüedad permanente en el puesto.

2 garantes con bono que triplique neto el canon del alquiler y con mínimo un año de antigüedad permanente en el puesto. 

Ninguno, ni garantes ni solicitante, pueden estar inhibidos o grabados por ningún tipo de deuda.",
inmoup:245925-8,inmoup,245925,8,https://inmoup.com.ar/245925-red-taroppio-inmobiliaria/inmuebles/8/ficha/departamento-en-alquiler-en-ing-bagglieto-2950,2026-09-22,2026-05-11 17:56:20,2026-09-07,2026-09-22,3,15,530000.0,ARS,13250.0,40.0,56.0,,1.0,1.0,,Alquiler,Excelente,6.0,Capital,Mendoza,Ing Bagglieto 2950,-32.86852634141096,-68.85699905767211,True,2.6884623624145414,0.0,60.0,Garage/Cochera,,,,True,60000.0,False,,Red Taroppio Inmobiliaria,Inmobiliaria,False,False,,"Hermoso departamento en alquiler en la Sexta sección de la ciudad de Mendoza, cuanto con las siguiente caracteristicas: 

- UN DORMITORIO CON BAÑO EN SUITE
- LIVING COMEDOR CON BARRA DESAYUNADOR Y BALCON
- La concina cuenta con termo eléctrico, anafe y extractor.
- COCHERA TECHADA POR PORTON AUTOMATICO
- TERRAZA CON CHURRASQUERA

 Se encuentra en un primer piso por escaleras y es 100% eléctrico.

Contrato Locación por 24 meses - Ajuste Trimestral según IPC (Índice Precio Consumidor).
Expensas: $60.000

REQUISITOS:

Bono de sueldo o justificación de ingresos del solicitante que duplique neto el canon del alquiler y con mínimo un año de antigüedad permanente en el puesto.

2 garantes con bono que triplique neto el canon del alquiler y con mínimo un año de antigüedad permanente en el puesto. 

Ninguno, ni garantes ni solicitante, pueden estar inhibidos o grabados por ningún tipo de deuda.",
inmoup:245925-14,inmoup,245925,14,https://inmoup.com.ar/245925-red-taroppio-inmobiliaria/inmuebles/14/ficha/departamento-en-alquiler-en-25-de-mayo-1229,2026-09-22,2026-09-06 21:51:05,2026-09-07,2026-09-22,3,15,2200.0,USD,14.285714285714286,154.0,207.0,6.0,4.0,4.0,,Alquiler,Muy Bueno,7.0,Capital,Mendoza,25 de Mayo 1229,-32.887746497077195,-68.84662751111449,True,0.348214805298692,3.0,397.0,Cochera Pasante,,,,True,430000.0,True,,Red Taroppio Inmobiliaria,Inmobiliaria,False,False,,"RED TAROPPIO alquila espectacular departamento en plena ciudad de Mendoza. Departamento único por sus características tales como su ubicación privilegiada, gran cantidad de metros cubiertos y su poca antigüedad a diferencia de otras unidades similares en el mercado. 

El mismo se encuentra en la ultima planta del edificio, 13 pisos, y cuenta con:
° Living comedor muy amplio y luminoso
° Cocina con 2 mesadas de trabajo, múltiples espacios de guardado, salida la balcón y aire acondicionado. 
° 4 Habitaciones con aire acondicionado, una en suite con vestidor. 
° 2 Amplios balcones
° 3 Baños completos
° 1 Toilette para visitas 
°Cochera doble pasante en el primer subsuelo la mas cercana a la salida de la cochera para su fácil ingreso y egreso del edificio. 
°Cuenta con aire acondicionado, luminarias, cortinas y carpintería de aluminio con doble vidrio en todos sus ambientes. 
°El edificio cuenta con un gran SUM

PARA MAYOR INFORMACION NO DUDE EN CONTACTARSE",
inmoup:243705-76,inmoup,243705,76,https://inmoup.com.ar/243705-videla-propiedades/inmuebles/76/ficha/duplex-en-alquiler-en-jacaranda-450,2026-09-22,2026-08-31 18:21:02,2026-09-07,2026-09-22,3,15,750000.0,ARS,8720.93023255814,86.0,96.0,3.0,2.0,2.0,,Alquiler,Excelente,10.0,Las Heras,Mendoza,Jacarandá 450,-32.862679,-68.856792,True,3.2910912378096797,0.0,49.0,Garage/Cochera,2.0,,False,False,,True,Si,Videla Propiedades,Inmobiliaria,False,False,,"Alquilo hermoso dúplex, ubicado en el Barrio Reconquista de Las Heras, sobre la calle Jacarandá, a una cuadra de Paso de los Andes y la 6ta sección, por calle Cipolletti, frente al Zanjón de los Ciruelos. El inmueble con orientación Sureste, se desarrolla en 2 plantas y consta de: living comedor amplio, cocina muy luminosa, un toilette, y cochera cubierta con churrasquera en planta baja. En la 2° planta, los 2 dormitorios con amplios placares y baulera, uno con salida a un especioso balcón, un baño completo con bañera. El inmueble se entrega con los cortinados, las luminarias, calefactor tiro balanceado, aire acondicionado, el artefacto de cocina y calefón termotanque. 
Aceptan mascota de pequeño tamaño.
No te pierdas esta hermosa y tranquila ubicación.",
inmoup:243705-73,inmoup,243705,73,https://inmoup.com.ar/243705-videla-propiedades/inmuebles/73/ficha/departamento-en-alquiler-en-calle-clark-n0282,2026-09-22,2026-08-31 14:06:39,2026-09-07,2026-09-22,3,15,730000.0,ARS,9358.97435897436,78.0,82.0,3.0,2.0,1.0,,Alquiler,Excelente,15.0,Capital,Mendoza,calle Clark N°282,-32.8951393,-68.85497889999999,True,0.9835159250503112,3.0,259.0,Sin Cochera,,,False,True,,False,Si,Videla Propiedades,Inmobiliaria,False,False,,"VIDELA PROPIEDADES ALQUILA

Se trata de un precioso e impecable departamento en la 5ta Sección de la ciudad de Mendoza, ubicado sobre la calle Clark y Olascoaga con orientación Sur-este. Este inmueble se encuentra en un sexto piso, ofreciendo una espléndida vista a la ciudad de Mendoza y a la cordillera.

El departamento consta de 2 dormitorios, ambos muy luminosos y con piso de parquet plastificado. y hermosos placares de pared a pared. Al ingresar, nos encontramos con un gran living comedor con salida al balcón sur, una cocina grande y luminosa con artefacto de cocina, y calefón termotanque. La cocina también tiene salida al segundo balcón y zona de lavado aparte.
Además, el departamento cuenta con un baño completo con todos sus artefactos en perfecto estado y las luminarias.
Toda la propiedad presenta persianas de madera, brindando un ambiente cálido y acogedor. 

En resumen, este departamento en alquiler en Mendoza Capital es una oportunidad única para quienes buscan un hogar confortable, luminoso y con una vista privilegiada. No pierdas la oportunidad de vivir en este hermoso espacio. ¡Contáctanos para más información!",
inmoup:243705-72,inmoup,243705,72,https://inmoup.com.ar/243705-videla-propiedades/inmuebles/72/ficha/departamento-en-alquiler-en-leonidas-aguirre-n0-67,2026-09-22,2026-06-25 16:24:28,2026-09-07,2026-09-22,3,15,750000.0,ARS,10000.0,75.0,80.0,4.0,3.0,2.0,,Alquiler,Muy Bueno,25.0,Capital,Mendoza,Leónidas Aguirre N° 67,-32.885225,-68.84995289999999,True,0.7312035829784623,3.0,300.0,Garage/Cochera,,,False,True,70000.0,False,Si,Videla Propiedades,Inmobiliaria,False,False,,"Alquilo hermoso dpto. de tres dormitorios y cochera en la 1° cuadra de calle Leónidas Aguirre, de la 5ta Sección en la ciudad de Mendoza . Inmueble con mucha luz por su orientación Norte -Sur, posee una ubicación privilegiada, cerca de la pintoresca Plazoleta Ponce, a una cuadra del Supermercado Carrefour y del metro tranvía.
El inmueble presenta un espacioso Living, comedor, con Aire acondicionado y una cocina comedor muy amplia e independiente, con mobiliario abajo y arriba mesada y con zona de lavado. Tres dormitorios, luminosos con amplios placares, hermosa vista a la montaña y aire acondicionado, un toilette y un baño completo .
La cochera con portón automático es amplia y techada. 
No te pierdas esta privilegiada ubicación.",
inmoup:2490-533,inmoup,2490,533,https://inmoup.com.ar/2490-farina-inmobiliaria/inmuebles/533/ficha/departamento-en-alquiler-en-salta-1218-casi-catamarca,2026-09-22,2024-03-15 17:35:26,2026-09-07,2026-09-22,3,15,415000.0,ARS,10375.0,40.0,40.0,2.0,1.0,1.0,,Alquiler,Excelente,9.0,Capital,Mendoza,Salta 1218 casi Catamarca,-32.88962244083703,-68.83437682209015,True,1.0746096392844762,3.0,240.0,Garage,3.0,False,False,True,15000.0,False,Si,FARINA INMOBILIARIA,Inmobiliaria,False,False,,"FARINA INMOBILIARIA ALQUILA DEPARTAMENTOS DE UN DORMITORIO EN EDIFICIO DE CALLE SALTA 1218 CASI ESQUINA CATAMARCA.

CONTAMOS CON DOS UNIDADES EN PLANTA BAJA Y DOS EN SEGUNDO PISO, CON UN EQUIPAMIENTO MÍNIMO DE AIRE ACONDICIONADO, CAJA DE SEGURIDAD, LUMINARIAS, ANAFE ELÉCTRICO, CORTINAS Y SEGURO TÉCNICO.

En todos los casos, podemos ofrecerte de modo opcional, cochera por un adicional de $55.000.

ACTUALIZACIÒN CUATRIMESTRAL

Los departamentos se entregan sin amoblar",
inmoup:243705-62,inmoup,243705,62,https://inmoup.com.ar/243705-videla-propiedades/inmuebles/62/ficha/departamento-en-alquiler-en-9-de-julio-1230,2026-09-22,2025-09-21 01:48:50,2026-09-22,2026-09-22,1,0,900.0,USD,3.673469387755102,245.0,295.0,5.0,4.0,5.0,,Alquiler,Excelente,35.0,Capital,Mendoza,9 de Julio 1230,-32.8888727,-68.8404711,True,0.5417600698203804,3.0,381.0,Sin Cochera,,,False,True,,False,Si,Videla Propiedades,Inmobiliaria,False,False,,"VIDELA PROPIEDADES ALQUILA

En pleno corazón del microcentro de la ciudad de Mendoza, se encuentra este exclusivo departamento de categoría que ofrece una ubicación inigualable en el km “0”, sobre la calle 9 de Julio y Espejo. Situado en un octavo piso, disfruta de una orientación Este-Oeste que brinda una vista privilegiada a la imponente cordillera de los Andes.

Al ingresar, te recibirá una amplia recepción con un elegante baño toilette, dando paso a un luminoso living comedor con ventanales al Oeste, un acogedor bargueño y hogar con leños de gas, un amplio comedor separado por puertas corredizas y un cómodo estar diario o escritorio. La parte íntima del departamento cuenta con tres dormitorios, todos con hermosos placares, siendo uno de ellos en suite. Además, dispone de un total de 4 baños, uno de ellos con jacuzzi.

La propiedad cuenta con una espaciosa cocina comedor equipada con isla, un lavadero independiente y una habitación con baño de servicio. Todos los ambientes están revestidos con pisos de parquet plastificado y cuentan con ventanales con persianas de enrollar y cortinas. Para mayor comodidad, el departamento incluye 6 aparatos de aire acondicionado tipo split y todas las luminarias necesarias.

El edificio donde se encuentra ubicado ofrece 3 ascensores, baulera y vigilancia las 24 horas, brindando seguridad y tranquilidad a sus residentes. Con una superficie cubierta de 245 m2 y una superficie total de 295 m2, esta propiedad se encuentra en excelente estado de conservación, con una antigüedad de 35 años.

Además, cuenta con calefacción central, lo que garantiza un ambiente cálido y confortable . Con un total de 5 ambientes, este departamento se destaca por su amplitud y luminosidad. 

No pierdas la oportunidad de vivir en este exclusivo departamento en el corazón de Mendoza! Contáctanos para más información.",
inmoup:2435-1159,inmoup,2435,1159,https://inmoup.com.ar/2435-inmobiliaria-ernesto-cordoba/inmuebles/1159/ficha/departamento-en-alquiler-en-adyacencias-acc-este-hosp-notti-s-calle-fleming-n0-299-p-a-n0-10,2026-09-22,2026-08-18 11:12:12,2026-09-07,2026-09-22,3,15,449990.0,ARS,7257.903225806452,62.0,72.0,4.0,2.0,1.0,,Alquiler,Muy Bueno,20.0,Guaymallen,Mendoza,"¡¡¡…*ADYACENCIAS ""Acc. Este""/Hosp. Notti*..!!!: s/calle Fleming N° 299, P.A., N° 10",-32.896307404441444,-68.80604446491691,True,3.762083053514628,2.0,41.0,Sin Cochera,1.0,False,False,True,39000.0,False,Si,INMOBILIARIA ERNESTO CORDOBA,Inmobiliaria,False,False,,"* ALQUILA * Ernesto CORDOBA (-Inmobiliaria-)..:: 
…CÓMODO y AMPLIO DEPARTAMENTO (“Frontal”)…

¡¡¡…*EXCELENTE UBICACIÓN, mts. PLAZA SHOPING y HOSP. NOTTI*..!!!

-DIRECCIÓN:
Ubicado sobre calle Fleming N° 299, Planta Alta (frontal), Departamento Guaymallén. Entre las calles Bra. de los Andes y Álvarez Condarco. Localizado a 50 mts. de Bra. de los Andes, 200 mts. de Hospital Notti, 450 mts. de calle Sarmiento y 450 mts. de Av. Acceso Este.-

-DESCRIPCIÓN:
Cuenta con: 2 Dormitorios con Placares; Cocina; gran Living Comedor, Lavadero (cubierto) y Baño Completo.-

-MEJORAS/DETALLES:
•Posee ambientes cómodos e iluminados.-
•Cuenta con Aberturascon rejas.-
•Se entrega recién pintado en su totalidad.-

-NOTA: 
Sin mascotas.-

-FORMAS DE CONTRATACIÓN:
-Duración Contrato: 24 meses.-
-Actualización: cuatrimestral, según índice ICL.- 

REQUISITOS SOLICITADOS::
Se debe presentar Garantías solventes: 
Garante propietario y 3 Garantes con bonos de sueldo (que tripliquen el valor del Alq.). Sin encontrarse inhibidos, ni poseer afectaciones de ninguna clase inclusive en Veraz y Codeme.-

Mayor Información y Fotos en nuestra Web: www.ERNESTOCORDOBAVENDE.com.ar

*El precio, distancias y medidas indicadas, son de referencia, sujeto a modificaciones sin previo aviso.-
*Los datos consignados en esta web, pueden contener errores y no son contractuales; verifique los mismos previamente con nuestro asesor.-",
inmoup:2435-1113,inmoup,2435,1113,https://inmoup.com.ar/2435-inmobiliaria-ernesto-cordoba/inmuebles/1113/ficha/departamento-en-alquiler-en-adyacente-av-san-martin-colegio-san-pablo-s-calle-jose-n-lencinas,2026-09-22,2026-09-03 11:30:01,2026-09-07,2026-09-22,3,15,379990.0,ARS,9499.75,40.0,55.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,50.0,Lujan de Cuyo,Mendoza,Adyacente Av. San Martín/Colegio San Pablo...!!!!(s/calle José N. Lencinas),-33.02936393408192,-68.87226142938637,True,15.604143917566434,4.0,34.0,Sin Cochera,1.0,False,False,False,,False,Si,INMOBILIARIA ERNESTO CORDOBA,Inmobiliaria,False,False,,"""""ALQUILA"""" Ernesto CORDOBA (-Inmobiliaria-):: Vivienda ubicada a 4 cuadras de Av. San Martín y a 5 de Colegio San Pablo...!!!

-UBICACIÓN:
Sobre calle José N. Lencinas Nº 307, esq. San José. Se encuentra entre las calles Estrada y French, ubicado a 4 cuadras de Av. San Martín, 5 de Colegio San Pablo, 2 de Av. Libertad y a 7 cuadras del Centro de Luján..!!!, con paso de micros por la puerta. Comercios y Supermercado a ½ cuadra del mismo.-

-DESCRIPCIÓN:
El inmueble consta de: Cocina Comedor con mesada y grifería, bajo mesada de madera, pisos de cemento; Baño instalado; 1 Dormitorio con placard, ventana metálica con rejas, puerta principal metálica con vidrio y Patio tendedero frontal. No posee Cochera.-

-MEJORAS:
El mismo se entrega con termotanque de 80 lts. (alta recuperación), frente con pared de mampostería con ladrillos decorativos, tramo con reja y puerta rejas con cerradura, llaves térmicas y disyuntor.-

-NOTA:
Se encuentra pintado. Es muy luminoso y seguro. Ideal matrimonio solo. No se admiten animales.-

-FORMAS de CONTRATACIÓN:
-Duración Contrato: 24 meses.-
-Actualización: cuatrimestral, según índice ICL.- 

REQUISITOS SOLICITADOS::
Se debe presentar Garantías solventes: 
Garante propietario y 3 Garantes con bonos de sueldo (que tripliquen el valor del Alq.). Sin encontrarse inhibidos, ni poseer afectaciones de ninguna clase inclusive en Veraz y Codeme.-

Mayor Información y Fotos en nuestra Web: www.ERNESTOCORDOBAVENDE.com.ar

*El precio, distancias y medidas indicadas, son de referencia, sujeto a modificaciones sin previo aviso.-
*Los datos consignados en esta web, pueden contener errores y no son contractuales; verifique los mismos previamente con nuestro asesor.-",
